Vehicle ID,Year,Make,Model,Engine Cylinders,Fuel Type 1,Combined MPG (FT1),Annual Fuel Cost (FT1)
30945,2011,Infiniti,EX35,6.0,Premium Gasoline,20,2100
30946,2011,Infiniti,EX35 AWD,6.0,Premium Gasoline,19,2250
30904,2011,Infiniti,FX35 AWD,6.0,Premium Gasoline,18,2350
30887,2011,Infiniti,FX35 RWD,6.0,Premium Gasoline,19,2250
30905,2011,Infiniti,FX50 AWD,8.0,Premium Gasoline,16,2650
30851,2011,Infiniti,G25,6.0,Premium Gasoline,23,1850
30852,2011,Infiniti,G25x,6.0,Premium Gasoline,22,1900
30985,2011,Infiniti,G37 Convertible,6.0,Premium Gasoline,20,2100
30986,2011,Infiniti,G37 Convertible,6.0,Premium Gasoline,19,2250
30837,2011,Infiniti,G37 Coupe,6.0,Premium Gasoline,22,1900
30836,2011,Infiniti,G37 Coupe,6.0,Premium Gasoline,19,2250
30838,2011,Infiniti,G37x Coupe,6.0,Premium Gasoline,20,2100
30076,2011,Infiniti,M37,6.0,Premium Gasoline,21,2000
30077,2011,Infiniti,M37x,6.0,Premium Gasoline,20,2100
30078,2011,Infiniti,M56,8.0,Premium Gasoline,19,2250
30079,2011,Infiniti,M56x,8.0,Premium Gasoline,18,2350
30532,2011,Infiniti,QX56 2WD,8.0,Premium Gasoline,16,2650
30576,2011,Infiniti,QX56 4WD,8.0,Premium Gasoline,16,2650
30080,2011,Jaguar,XF,8.0,Premium Gasoline,19,2250
30081,2011,Jaguar,XF,8.0,Premium Gasoline,17,2500
30108,2011,Jaguar,XJ,8.0,Premium Gasoline,19,2250
34753,2011,Jaguar,XJ,8.0,Premium Gasoline,17,2500
30106,2011,Jaguar,XJ LWB,8.0,Premium Gasoline,18,2350
30107,2011,Jaguar,XJ LWB,8.0,Premium Gasoline,17,2500
29976,2011,Jaguar,XK,8.0,Premium Gasoline,19,2250
34739,2011,Jaguar,XK,8.0,Premium Gasoline,17,2500
29977,2011,Jaguar,XK Convertible,8.0,Premium Gasoline,17,2500
29978,2011,Jaguar,XK Convertible,8.0,Premium Gasoline,18,2350
30888,2011,Jeep,Compass 2WD,4.0,Regular Gasoline,24,1450
30889,2011,Jeep,Compass 2WD,4.0,Regular Gasoline,23,1500
30951,2011,Jeep,Compass 2WD,4.0,Regular Gasoline,25,1400
30952,2011,Jeep,Compass 2WD,4.0,Regular Gasoline,25,1400
30958,2011,Jeep,Compass 4WD,4.0,Regular Gasoline,23,1500
31062,2011,Jeep,Compass 4WD,4.0,Regular Gasoline,21,1650
30959,2011,Jeep,Compass 4WD,4.0,Regular Gasoline,24,1450
30185,2011,Jeep,Grand Cherokee 2WD,8.0,Regular Gasoline,16,2200
30186,2011,Jeep,Grand Cherokee 2WD,6.0,Regular Gasoline,18,1950
34760,2011,Jeep,Grand Cherokee 2WD,6.0,Regular Gasoline,18,1950
30209,2011,Jeep,Grand Cherokee 4WD,8.0,Regular Gasoline,15,2350
30210,2011,Jeep,Grand Cherokee 4WD,6.0,Regular Gasoline,18,1950
34763,2011,Jeep,Grand Cherokee 4WD,6.0,Regular Gasoline,18,1950
30494,2011,Jeep,Liberty 2WD,6.0,Regular Gasoline,18,1950
30543,2011,Jeep,Liberty 4WD,6.0,Regular Gasoline,17,2050
30890,2011,Jeep,Patriot 2WD,4.0,Regular Gasoline,24,1450
30891,2011,Jeep,Patriot 2WD,4.0,Regular Gasoline,23,1500
30953,2011,Jeep,Patriot 2WD,4.0,Regular Gasoline,25,1400
30954,2011,Jeep,Patriot 2WD,4.0,Regular Gasoline,25,1400
30960,2011,Jeep,Patriot 4WD,4.0,Regular Gasoline,21,1650
30961,2011,Jeep,Patriot 4WD,4.0,Regular Gasoline,23,1500
30962,2011,Jeep,Patriot 4WD,4.0,Regular Gasoline,24,1450
30785,2011,Jeep,Wrangler 4WD,6.0,Regular Gasoline,17,2050
30784,2011,Jeep,Wrangler 4WD,6.0,Regular Gasoline,17,2050
30187,2011,Kia,Borrego 2WD,6.0,Regular Gasoline,18,1950
30188,2011,Kia,Borrego 2WD,8.0,Regular Gasoline,18,1950
30211,2011,Kia,Borrego 4WD,6.0,Regular Gasoline,18,1950
30212,2011,Kia,Borrego 4WD,8.0,Regular Gasoline,17,2050
30938,2011,Kia,Forte,4.0,Regular Gasoline,29,1200
31077,2011,Kia,Forte,4.0,Regular Gasoline,26,1350
30937,2011,Kia,Forte,4.0,Regular Gasoline,28,1250
31078,2011,Kia,Forte,4.0,Regular Gasoline,26,1350
30939,2011,Kia,Forte Eco,4.0,Regular Gasoline,30,1150
30998,2011,Kia,Forte Koup,4.0,Regular Gasoline,28,1250
31000,2011,Kia,Forte Koup,4.0,Regular Gasoline,26,1350
30999,2011,Kia,Forte Koup,4.0,Regular Gasoline,27,1300
31001,2011,Kia,Forte Koup,4.0,Regular Gasoline,26,1350
30853,2011,Kia,Optima,4.0,Regular Gasoline,27,1300
30940,2011,Kia,Optima,4.0,Regular Gasoline,26,1350
30854,2011,Kia,Optima,4.0,Regular Gasoline,27,1300
32005,2011,Kia,Optima Hybrid,4.0,Regular Gasoline,36,950
30063,2011,Kia,Rio,4.0,Regular Gasoline,30,1150
30064,2011,Kia,Rio,4.0,Regular Gasoline,30,1150
30442,2011,Kia,Rondo,4.0,Regular Gasoline,22,1600
30443,2011,Kia,Rondo,6.0,Regular Gasoline,21,1650
30174,2011,Kia,Sedona,6.0,Regular Gasoline,21,1650
30189,2011,Kia,Sorento 2WD,4.0,Regular Gasoline,24,1450
30191,2011,Kia,Sorento 2WD,6.0,Regular Gasoline,22,1600
30190,2011,Kia,Sorento 2WD,4.0,Regular Gasoline,22,1600
30213,2011,Kia,Sorento 4WD,4.0,Regular Gasoline,23,1500
30214,2011,Kia,Sorento 4WD,6.0,Regular Gasoline,20,1750
30431,2011,Kia,Soul,4.0,Regular Gasoline,27,1300
30433,2011,Kia,Soul,4.0,Regular Gasoline,26,1350
30432,2011,Kia,Soul,4.0,Regular Gasoline,28,1250
30434,2011,Kia,Soul,4.0,Regular Gasoline,26,1350
30529,2011,Kia,Sportage 2WD,4.0,Regular Gasoline,25,1400
34761,2011,Kia,Sportage 2WD,4.0,Regular Gasoline,24,1450
30530,2011,Kia,Sportage 2WD,4.0,Regular Gasoline,23,1500
30570,2011,Kia,Sportage 4WD,4.0,Regular Gasoline,23,1500
34764,2011,Kia,Sportage 4WD,4.0,Regular Gasoline,23,1500
30571,2011,Kia,Sportage 4WD,4.0,Regular Gasoline,22,1600
30235,2011,Lamborghini,Gallardo Coupe,10.0,Premium Gasoline,16,2650
30237,2011,Lamborghini,Gallardo Coupe,10.0,Premium Gasoline,15,2800
30236,2011,Lamborghini,Gallardo Spyder,10.0,Premium Gasoline,16,2650
30238,2011,Lamborghini,Gallardo Spyder,10.0,Premium Gasoline,14,3000
30786,2011,Land Rover,LR2,6.0,Regular Gasoline,18,1950
30791,2011,Land Rover,LR4,8.0,Premium Gasoline,14,3000
30787,2011,Land Rover,Range Rover,8.0,Premium Gasoline,14,3000
30788,2011,Land Rover,Range Rover,8.0,Premium Gasoline,15,2800
30789,2011,Land Rover,Range Rover Sport,8.0,Premium Gasoline,14,3000
30790,2011,Land Rover,Range Rover Sport,8.0,Premium Gasoline,15,2800
31002,2011,Lexus,CT 200h,4.0,Regular Gasoline,42,850
30855,2011,Lexus,ES 350,6.0,Regular Gasoline,22,1600
30663,2011,Lexus,GS 350,6.0,Premium Gasoline,21,2000
30664,2011,Lexus,GS 350 AWD,6.0,Premium Gasoline,20,2100
30632,2011,Lexus,GS 450h,6.0,Premium Gasoline,23,1850
30665,2011,Lexus,GS 460,8.0,Premium Gasoline,20,2100
30792,2011,Lexus,GX 460,8.0,Premium Gasoline,17,2500
30845,2011,Lexus,HS 250h,4.0,Regular Gasoline,34,1050
30607,2011,Lexus,IS 250 AWD,6.0,Premium Gasoline,22,1900
30605,2011,Lexus,IS 250/IS 250C,6.0,Premium Gasoline,24,1750
30606,2011,Lexus,IS 250/IS 250C,6.0,Premium Gasoline,22,1900
30609,2011,Lexus,IS 350 AWD,6.0,Premium Gasoline,20,2100
30608,2011,Lexus,IS 350/IS 350C,6.0,Premium Gasoline,22,1900
30610,2011,Lexus,IS F,8.0,Premium Gasoline,18,2350
30856,2011,Lexus,LS 460,8.0,Premium Gasoline,19,2250
30857,2011,Lexus,LS 460 AWD,8.0,Premium Gasoline,18,2350
30858,2011,Lexus,LS 460 L,8.0,Premium Gasoline,19,2250
30859,2011,Lexus,LS 460 L AWD,8.0,Premium Gasoline,18,2350
30860,2011,Lexus,LS 600h L,8.0,Premium Gasoline,20,2100
30793,2011,Lexus,LX 570,8.0,Premium Gasoline,14,3000
30892,2011,Lexus,RX 350 2WD,6.0,Premium Gasoline,21,2000
30906,2011,Lexus,RX 350 AWD,6.0,Premium Gasoline,20,2100
30893,2011,Lexus,RX 450h,6.0,Premium Gasoline,29,1450
30907,2011,Lexus,RX 450h AWD,6.0,Premium Gasoline,28,1500
30109,2011,Lincoln,MKS AWD,6.0,Regular Gasoline,20,1750
30110,2011,Lincoln,MKS AWD,6.0,Regular Gasoline,19,1850
30111,2011,Lincoln,MKS FWD,6.0,Regular Gasoline,19,1850
30215,2011,Lincoln,MKT AWD,6.0,Regular Gasoline,18,1950
30216,2011,Lincoln,MKT AWD,6.0,Regular Gasoline,18,1950
30192,2011,Lincoln,MKT FWD,6.0,Regular Gasoline,19,1850
34765,2011,Lincoln,MKT Hearse AWD,6.0,Regular Gasoline,16,2200
30550,2011,Lincoln,MKX AWD,6.0,Regular Gasoline,19,1850
30501,2011,Lincoln,MKX FWD,6.0,Regular Gasoline,21,1650
30366,2011,Lincoln,MKZ AWD,6.0,Regular Gasoline,19,1850
30367,2011,Lincoln,MKZ FWD,6.0,Regular Gasoline,21,1650
30371,2011,Lincoln,MKZ Hybrid FWD,4.0,Regular Gasoline,38,900
30745,2011,Lincoln,Navigator 2WD FFV,8.0,Regular Gasoline,16,2200
30744,2011,Lincoln,Navigator 4WD FFV,8.0,Regular Gasoline,15,2350
34762,2011,Lincoln,Navigator Limo. 2WD FFV,8.0,Regular Gasoline,13,2700
30689,2011,Lincoln,Town Car FFV,8.0,Regular Gasoline,19,1850
34736,2011,Lotus,Elise/Exige,4.0,Premium Gasoline,23,1850
34737,2011,Lotus,Elise/Exige,4.0,Premium Gasoline,22,1900
34742,2011,Lotus,Evora,6.0,Premium Gasoline,23,1850
34740,2011,Lotus,Evora,6.0,Premium Gasoline,21,2000
34741,2011,Lotus,Evora,6.0,Premium Gasoline,20,2100
34743,2011,Lotus,Evora,6.0,Premium Gasoline,21,2000
31044,2011,Mahindra,TR40,4.0,Diesel,20,1950
30611,2011,Maserati,GranTurismo,8.0,Premium Gasoline,15,2800
30612,2011,Maserati,GranTurismo,8.0,Premium Gasoline,15,2800
30613,2011,Maserati,GranTurismo Convertible,8.0,Premium Gasoline,15,2800
30690,2011,Maserati,Quattroporte,8.0,Premium Gasoline,15,2800
30691,2011,Maserati,Quattroporte,8.0,Premium Gasoline,14,3000
34754,2011,Maybach,57,12.0,Premium Gasoline,12,3500
34755,2011,Maybach,62,12.0,Premium Gasoline,12,3500
34756,2011,Maybach,57S,12.0,Premium Gasoline,12,3500
34757,2011,Maybach,62S,12.0,Premium Gasoline,12,3500
30337,2011,Mazda,2,4.0,Regular Gasoline,29,1200
30336,2011,Mazda,2,4.0,Regular Gasoline,31,1150
30339,2011,Mazda,3,4.0,Regular Gasoline,27,1300
30341,2011,Mazda,3,4.0,Regular Gasoline,25,1400
30338,2011,Mazda,3,4.0,Regular Gasoline,28,1250
30340,2011,Mazda,3,4.0,Regular Gasoline,23,1500
30835,2011,Mazda,6,4.0,Regular Gasoline,25,1400
30666,2011,Mazda,6,6.0,Regular Gasoline,21,1650
30834,2011,Mazda,6,4.0,Regular Gasoline,24,1450
30895,2011,Mazda,CX-7 2WD,4.0,Regular Gasoline,23,1500
30894,2011,Mazda,CX-7 2WD,4.0,Premium Gasoline,20,2100
30908,2011,Mazda,CX-7 4WD,4.0,Premium Gasoline,19,2250
30746,2011,Mazda,CX-9 2WD,6.0,Regular Gasoline,19,1850
30794,2011,Mazda,CX-9 4WD,6.0,Regular Gasoline,19,1850
30253,2011,Mazda,MX-5,4.0,Premium Gasoline,23,1850
30251,2011,Mazda,MX-5,4.0,Premium Gasoline,24,1750
30252,2011,Mazda,MX-5,4.0,Premium Gasoline,24,1750
30615,2011,Mazda,RX-8,2.0,Premium Gasoline,19,2250
30614,2011,Mazda,RX-8,2.0,Premium Gasoline,18,2350
30402,2011,Mazda,Speed 3,4.0,Premium Gasoline,21,2000
30797,2011,Mazda,Tribute 4WD,4.0,Regular Gasoline,22,1600
30796,2011,Mazda,Tribute 4WD FFV,6.0,Regular Gasoline,20,1750
30749,2011,Mazda,Tribute FWD,4.0,Regular Gasoline,23,1500
30748,2011,Mazda,Tribute FWD,4.0,Regular Gasoline,25,1400
30747,2011,Mazda,Tribute FWD FFV,6.0,Regular Gasoline,21,1650
30750,2011,Mazda,Tribute Hybrid 2WD,4.0,Regular Gasoline,32,1100
30795,2011,Mazda,Tribute Hybrid 4WD,4.0,Regular Gasoline,29,1200
30323,2011,Mercedes-Benz,C300,6.0,Premium Gasoline,21,2000
30633,2011,Mercedes-Benz,C300,6.0,Premium Gasoline,20,2100
34750,2011,Mercedes-Benz,C300,6.0,Premium Gasoline,21,2000
30324,2011,Mercedes-Benz,C300 4matic,6.0,Premium Gasoline,20,2100
30634,2011,Mercedes-Benz,C300 4matic,6.0,Premium Gasoline,20,2100
30322,2011,Mercedes-Benz,C350,6.0,Premium Gasoline,20,2100
30325,2011,Mercedes-Benz,C63 AMG,8.0,Premium Gasoline,15,2800
31066,2011,Mercedes-Benz,CL550 4matic,8.0,Premium Gasoline,18,2350
31067,2011,Mercedes-Benz,CL600,12.0,Premium Gasoline,14,3000
31068,2011,Mercedes-Benz,CL63 AMG,8.0,Premium Gasoline,17,2500
31069,2011,Mercedes-Benz,CL65 AMG,12.0,Premium Gasoline,14,3000
30326,2011,Mercedes-Benz,CLS550,8.0,Premium Gasoline,16,2650
30065,2011,Mercedes-Benz,CLS63 AMG,8.0,Premium Gasoline,14,3000
30667,2011,Mercedes-Benz,E350,6.0,Premium Gasoline,20,2100
30394,2011,Mercedes-Benz,E350 4matic,6.0,Premium Gasoline,19,2250
30444,2011,Mercedes-Benz,E350 4matic (wagon),6.0,Premium Gasoline,19,2250
30668,2011,Mercedes-Benz,E350 Bluetec,6.0,Diesel,26,1500
30044,2011,Mercedes-Benz,E350 Convertible,6.0,Premium Gasoline,20,2100
30299,2011,Mercedes-Benz,E350 Coupe,6.0,Premium Gasoline,20,2100
30393,2011,Mercedes-Benz,E550,8.0,Premium Gasoline,18,2350
30395,2011,Mercedes-Benz,E550 4matic,8.0,Premium Gasoline,18,2350
30045,2011,Mercedes-Benz,E550 Convertible,8.0,Premium Gasoline,17,2500
30300,2011,Mercedes-Benz,E550 Coupe,8.0,Premium Gasoline,18,2350
30396,2011,Mercedes-Benz,E63 AMG,8.0,Premium Gasoline,15,2800
30806,2011,Mercedes-Benz,G55 AMG,8.0,Premium Gasoline,12,3500
30805,2011,Mercedes-Benz,G550,8.0,Premium Gasoline,13,3250
30803,2011,Mercedes-Benz,GL350 Bluetec 4matic,6.0,Diesel,19,2050
30575,2011,Mercedes-Benz,GL450 4matic,8.0,Premium Gasoline,15,2800
30804,2011,Mercedes-Benz,GL550 4matic,8.0,Premium Gasoline,14,3000
30751,2011,Mercedes-Benz,GLK350,6.0,Premium Gasoline,18,2350
30798,2011,Mercedes-Benz,GLK350 4matic,6.0,Premium Gasoline,18,2350
30531,2011,Mercedes-Benz,ML350,6.0,Premium Gasoline,17,2500
30572,2011,Mercedes-Benz,ML350 4matic,6.0,Premium Gasoline,17,2500
30799,2011,Mercedes-Benz,ML350 Bluetec 4matic,6.0,Diesel,21,1850
30800,2011,Mercedes-Benz,ML450 Hybrid 4matic,6.0,Premium Gasoline,22,1900
30573,2011,Mercedes-Benz,ML550 4matic,8.0,Premium Gasoline,15,2800
30801,2011,Mercedes-Benz,ML63 AMG,8.0,Premium Gasoline,12,3500
30574,2011,Mercedes-Benz,R350 4matic,6.0,Premium Gasoline,16,2650
30802,2011,Mercedes-Benz,R350 Bluetec 4matic,6.0,Diesel,20,1950
31024,2011,Mercedes-Benz,S400 Hybrid,6.0,Premium Gasoline,21,2000
30415,2011,Mercedes-Benz,S550,8.0,Premium Gasoline,18,2350
30416,2011,Mercedes-Benz,S550 4matic,8.0,Premium Gasoline,17,2500
31071,2011,Mercedes-Benz,S600,12.0,Premium Gasoline,14,3000
31072,2011,Mercedes-Benz,S63 AMG,8.0,Premium Gasoline,18,2350
31073,2011,Mercedes-Benz,S65 AMG,12.0,Premium Gasoline,14,3000
29960,2011,Mercedes-Benz,SL550,8.0,Premium Gasoline,17,2500
29961,2011,Mercedes-Benz,SL63 AMG,8.0,Premium Gasoline,14,3000
29962,2011,Mercedes-Benz,SL65 AMG,12.0,Premium Gasoline,14,3000
30233,2011,Mercedes-Benz,SLK300,6.0,Premium Gasoline,21,2000
30232,2011,Mercedes-Benz,SLK300,6.0,Premium Gasoline,20,2100
30234,2011,Mercedes-Benz,SLK350,6.0,Premium Gasoline,21,2000
30231,2011,Mercedes-Benz,SLK350,6.0,Premium Gasoline,20,2100
29963,2011,Mercedes-Benz,SLS AMG,8.0,Premium Gasoline,16,2650
30688,2011,Mercury,Grand Marquis FFV,8.0,Regular Gasoline,19,1850
30809,2011,Mercury,Mariner 4WD,4.0,Regular Gasoline,22,1600
30808,2011,Mercury,Mariner 4WD FFV,6.0,Regular Gasoline,20,1750
30754,2011,Mercury,Mariner FWD,4.0,Regular Gasoline,23,1500
30752,2011,Mercury,Mariner FWD FFV,6.0,Regular Gasoline,21,1650
30807,2011,Mercury,Mariner Hybrid 4WD,4.0,Regular Gasoline,29,1200
30753,2011,Mercury,Mariner Hybrid FWD,4.0,Regular Gasoline,32,1100
30372,2011,Mercury,Milan AWD FFV,6.0,Regular Gasoline,20,1750
30361,2011,Mercury,Milan FWD,4.0,Regular Gasoline,26,1350
30363,2011,Mercury,Milan FWD,4.0,Regular Gasoline,24,1450
30375,2011,Mercury,Milan FWD FFV,6.0,Regular Gasoline,23,1500
30370,2011,Mercury,Milan Hybrid FWD,4.0,Regular Gasoline,38,900
30374,2011,Mercury,Milan S FWD,4.0,Regular Gasoline,25,1400
30616,2011,MINI,Clubman,4.0,Premium Gasoline,30,1400
30617,2011,MINI,Clubman,4.0,Premium Gasoline,30,1400
30591,2011,MINI,Cooper,4.0,Premium Gasoline,31,1350
30592,2011,MINI,Cooper,4.0,Premium Gasoline,32,1300
30593,2011,MINI,Cooper Convertible,4.0,Premium Gasoline,30,1400
30594,2011,MINI,Cooper Convertible,4.0,Premium Gasoline,30,1400
30635,2011,MINI,Cooper Countryman,4.0,Premium Gasoline,27,1550
30636,2011,MINI,Cooper Countryman,4.0,Premium Gasoline,30,1400
30595,2011,MINI,Cooper S,4.0,Premium Gasoline,28,1500
30596,2011,MINI,Cooper S,4.0,Premium Gasoline,30,1400
30618,2011,MINI,Cooper S Clubman,4.0,Premium Gasoline,28,1500
30619,2011,MINI,Cooper S Clubman,4.0,Premium Gasoline,30,1400
30597,2011,MINI,Cooper S Convertible,4.0,Premium Gasoline,28,1500
30598,2011,MINI,Cooper S Convertible,4.0,Premium Gasoline,30,1400
30637,2011,MINI,Cooper S Countryman,4.0,Premium Gasoline,28,1500
30638,2011,MINI,Cooper S Countryman,4.0,Premium Gasoline,28,1500
30639,2011,MINI,Cooper S Countryman All4,4.0,Premium Gasoline,26,1650
30640,2011,MINI,Cooper S Countryman All4,4.0,Premium Gasoline,27,1550
30599,2011,MINI,John Cooper Works,4.0,Premium Gasoline,28,1500
30620,2011,MINI,John Cooper Works Clubman,4.0,Premium Gasoline,28,1500
30600,2011,MINI,John Cooper Works Convertible,4.0,Premium Gasoline,28,1500
30047,2011,Mitsubishi,Eclipse,4.0,Regular Gasoline,23,1500
30048,2011,Mitsubishi,Eclipse,6.0,Premium Gasoline,20,2100
30046,2011,Mitsubishi,Eclipse,4.0,Regular Gasoline,23,1500
29979,2011,Mitsubishi,Eclipse Spyder,4.0,Regular Gasoline,23,1500
29980,2011,Mitsubishi,Eclipse Spyder,6.0,Premium Gasoline,19,2250
30497,2011,Mitsubishi,Endeavor 2WD,6.0,Premium Gasoline,18,2350
30546,2011,Mitsubishi,Endeavor AWD,6.0,Premium Gasoline,17,2500
30669,2011,Mitsubishi,Galant,4.0,Regular Gasoline,24,1450
30331,2011,Mitsubishi,Lancer,4.0,Premium Gasoline,20,2100
30328,2011,Mitsubishi,Lancer,4.0,Regular Gasoline,28,1250
30330,2011,Mitsubishi,Lancer,4.0,Regular Gasoline,26,1350
30327,2011,Mitsubishi,Lancer,4.0,Regular Gasoline,27,1300
30329,2011,Mitsubishi,Lancer,4.0,Regular Gasoline,25,1400
30333,2011,Mitsubishi,Lancer Evolution,4.0,Premium Gasoline,19,2250
30332,2011,Mitsubishi,Lancer Evolution,4.0,Premium Gasoline,19,2250
30437,2011,Mitsubishi,Lancer Sportback,4.0,Premium Gasoline,20,2100
30697,2011,Mitsubishi,Lancer Sportback,4.0,Regular Gasoline,27,1300
30698,2011,Mitsubishi,Lancer Sportback,4.0,Regular Gasoline,25,1400
30435,2011,Mitsubishi,Lancer Sportback,4.0,Regular Gasoline,27,1300
30436,2011,Mitsubishi,Lancer Sportback,4.0,Regular Gasoline,25,1400
30755,2011,Mitsubishi,Outlander 2WD,4.0,Regular Gasoline,25,1400
30756,2011,Mitsubishi,Outlander 2WD,6.0,Premium Gasoline,22,1900
30810,2011,Mitsubishi,Outlander 4WD,4.0,Regular Gasoline,24,1450
30811,2011,Mitsubishi,Outlander 4WD,6.0,Premium Gasoline,21,2000
30758,2011,Mitsubishi,Outlander Sport 2WD,4.0,Regular Gasoline,27,1300
30757,2011,Mitsubishi,Outlander Sport 2WD,4.0,Regular Gasoline,26,1350
30812,2011,Mitsubishi,Outlander Sport 4WD,4.0,Regular Gasoline,26,1350
30981,2011,Nissan,370Z,6.0,Premium Gasoline,22,1900
30982,2011,Nissan,370Z,6.0,Premium Gasoline,21,2000
30983,2011,Nissan,370Z Roadster,6.0,Premium Gasoline,20,2100
30984,2011,Nissan,370Z Roadster,6.0,Premium Gasoline,20,2100
30861,2011,Nissan,Altima,4.0,Regular Gasoline,26,1350
30862,2011,Nissan,Altima,6.0,Regular Gasoline,22,1600
30840,2011,Nissan,Altima Coupe,4.0,Regular Gasoline,26,1350
30842,2011,Nissan,Altima Coupe,6.0,Regular Gasoline,23,1500
30839,2011,Nissan,Altima Coupe,4.0,Regular Gasoline,26,1350
30841,2011,Nissan,Altima Coupe,6.0,Regular Gasoline,21,1650
30863,2011,Nissan,Altima Hybrid,4.0,Regular Gasoline,33,1050
30760,2011,Nissan,Armada 2WD,8.0,Regular Gasoline,15,2350
30761,2011,Nissan,Armada 2WD FFV,8.0,Regular Gasoline,15,2350
30814,2011,Nissan,Armada 4WD,8.0,Regular Gasoline,14,2500
30815,2011,Nissan,Armada 4WD FFV,8.0,Regular Gasoline,14,2500
31027,2011,Nissan,Cube,4.0,Regular Gasoline,28,1250
31028,2011,Nissan,Cube,4.0,Regular Gasoline,27,1300
30875,2011,Nissan,Frontier 2WD,4.0,Regular Gasoline,19,1850
30876,2011,Nissan,Frontier 2WD,6.0,Regular Gasoline,17,2050
30709,2011,Nissan,Frontier 2WD,4.0,Regular Gasoline,21,1650
30877,2011,Nissan,Frontier 2WD,6.0,Regular Gasoline,17,2050
30879,2011,Nissan,Frontier 4WD,6.0,Regular Gasoline,16,2200
30880,2011,Nissan,Frontier 4WD,6.0,Regular Gasoline,17,2050
30049,2011,Nissan,GT-R,6.0,Premium Gasoline,17,2500
30868,2011,Nissan,Juke,4.0,Premium Gasoline,29,1450
30867,2011,Nissan,Juke,4.0,Premium Gasoline,27,1550
30869,2011,Nissan,Juke AWD,4.0,Premium Gasoline,27,1550
30979,2011,Nissan,Leaf,,Electricity,99,650
30674,2011,Nissan,Maxima,6.0,Premium Gasoline,22,1900
30963,2011,Nissan,Murano AWD,6.0,Regular Gasoline,20,1750
34766,2011,Nissan,Murano CrossCabriolet,6.0,Premium Gasoline,19,2250
30955,2011,Nissan,Murano FWD,6.0,Regular Gasoline,20,1750
30896,2011,Nissan,Pathfinder 2WD,6.0,Premium Gasoline,17,2500
30910,2011,Nissan,Pathfinder 4WD,8.0,Premium Gasoline,15,2800
30909,2011,Nissan,Pathfinder 4WD,6.0,Premium Gasoline,16,2650
31322,2011,Nissan,Quest,6.0,Regular Gasoline,21,1650
30813,2011,Nissan,Rogue AWD,4.0,Regular Gasoline,24,1450
30759,2011,Nissan,Rogue FWD,4.0,Regular Gasoline,24,1450
30670,2011,Nissan,Sentra,4.0,Regular Gasoline,29,1200
30672,2011,Nissan,Sentra,4.0,Regular Gasoline,26,1350
30671,2011,Nissan,Sentra,4.0,Regular Gasoline,26,1350
30673,2011,Nissan,Sentra,4.0,Premium Gasoline,24,1750
30714,2011,Nissan,Titan 2WD,8.0,Regular Gasoline,15,2350
30718,2011,Nissan,Titan 2WD FFV,8.0,Regular Gasoline,15,2350
30717,2011,Nissan,Titan 4WD,8.0,Regular Gasoline,14,2500
30719,2011,Nissan,Titan 4WD FFV,8.0,Regular Gasoline,14,2500
30397,2011,Nissan,Versa,4.0,Regular Gasoline,30,1150
30398,2011,Nissan,Versa,4.0,Regular Gasoline,27,1300
30400,2011,Nissan,Versa,4.0,Regular Gasoline,28,1250
30401,2011,Nissan,Versa,4.0,Regular Gasoline,28,1250
30399,2011,Nissan,Versa,4.0,Regular Gasoline,28,1250
31054,2011,Nissan,Xterra 2WD,6.0,Regular Gasoline,18,1950
30911,2011,Nissan,Xterra 4WD,6.0,Regular Gasoline,17,2050
30912,2011,Nissan,Xterra 4WD,6.0,Regular Gasoline,17,2050
30255,2011,Porsche,911 Carrera,6.0,Premium Gasoline,22,1900
30254,2011,Porsche,911 Carrera,6.0,Premium Gasoline,21,2000
30263,2011,Porsche,911 Carrera 4,6.0,Premium Gasoline,21,2000
30262,2011,Porsche,911 Carrera 4,6.0,Premium Gasoline,21,2000
30265,2011,Porsche,911 Carrera 4 Cabriolet,6.0,Premium Gasoline,21,2000
30264,2011,Porsche,911 Carrera 4 Cabriolet,6.0,Premium Gasoline,21,2000
30271,2011,Porsche,911 Carrera 4 Targa,6.0,Premium Gasoline,21,2000
30270,2011,Porsche,911 Carrera 4 Targa,6.0,Premium Gasoline,21,2000
30267,2011,Porsche,911 Carrera 4S,6.0,Premium Gasoline,21,2000
30266,2011,Porsche,911 Carrera 4S,6.0,Premium Gasoline,21,2000
30269,2011,Porsche,911 Carrera 4S Cabriolet,6.0,Premium Gasoline,21,2000
30268,2011,Porsche,911 Carrera 4S Cabriolet,6.0,Premium Gasoline,20,2100
30273,2011,Porsche,911 Carrera 4S Targa,6.0,Premium Gasoline,21,2000
30272,2011,Porsche,911 Carrera 4S Targa,6.0,Premium Gasoline,20,2100
30257,2011,Porsche,911 Carrera Cabriolet,6.0,Premium Gasoline,21,2000
30256,2011,Porsche,911 Carrera Cabriolet,6.0,Premium Gasoline,21,2000
30259,2011,Porsche,911 Carrera S,6.0,Premium Gasoline,21,2000
30258,2011,Porsche,911 Carrera S,6.0,Premium Gasoline,20,2100
30261,2011,Porsche,911 Carrera S Cabriolet,6.0,Premium Gasoline,21,2000
30260,2011,Porsche,911 Carrera S Cabriolet,6.0,Premium Gasoline,21,2000
30589,2011,Porsche,911 GT2 RS,6.0,Premium Gasoline,19,2250
